Token,Coefficient,OddsRatio
anticalins,0.06909976535136038,1.0715431066904588
anticalin,0.06909976535136038,1.0715431066904588
nail,0.06909325406037144,1.071536129584199
ucd0113,0.0690902377347939,1.0715328974872387
osteomyelitis,0.06907854166579237,1.0715203648378238
ulceration,0.06907854166579237,1.0715203648378238
neuroarthropathy,0.06907854166579237,1.0715203648378238
charcot,0.06907854166579237,1.0715203648378238
polyneuropathy,0.06904865813386103,1.0714883445032288
elastase,0.068984801974194,1.0714199255569297
bronchiectasis,0.068984801974194,1.0714199255569297
hne,0.068984801974194,1.0714199255569297
idus,0.06893553450964372,1.071367140714027
sts,0.06885092245210274,1.0712764939708272
shroom,0.06885092245210274,1.0712764939708272
urat1,0.06884251568192501,1.0712674880334012
febuxostat,0.06884251568192501,1.0712674880334012
xo,0.06884251568192501,1.0712674880334012
erythromycylamine,0.06883081173022511,1.0712549500438358
divergent,0.0688140669967883,1.071237012315436
q2w,0.06877726576236255,1.0711975901964161
q4w,0.06877726576236255,1.0711975901964161
administraion,0.06877726576236255,1.0711975901964161
immature,0.06877283559551656,1.0711928446228782
nitrite,0.06876385407875873,1.0711832237295986
trans,0.0687468220100738,1.0711649794187275
locomotion,0.06873976874229812,1.0711574242319402
prolaris,0.06873686451064813,1.071154313347164
medicare,0.06873686451064813,1.071154313347164
ccr,0.06873686451064813,1.071154313347164
leuteinizing,0.06869009500827178,1.0711042171644563
percocet,0.06869009500827178,1.0711042171644563
acetominophen,0.06869009500827178,1.0711042171644563
vicodin,0.06869009500827178,1.0711042171644563
contin,0.06869009500827178,1.0711042171644563
teaspoon,0.06869009500827178,1.0711042171644563
accelerometer,0.06868025017737961,1.0710936723764763
eroded,0.06865888130435323,1.0710707845563363
da012116,0.06865888130435323,1.0710707845563363
glpg3121,0.06863916441031455,1.0710496665753606
gsk958108,0.06863594920501706,1.0710462229363347
ceb,0.06863500497769426,1.0710452116257045
sealtmof,0.06863500497769426,1.0710452116257045
tubularised,0.06863500497769426,1.0710452116257045
atracurium,0.06863500497769426,1.0710452116257045
urethrocutaneous,0.06863500497769426,1.0710452116257045
urethtocutaneous,0.06863500497769426,1.0710452116257045
infacort,0.06857866601446069,1.0709848717486643
myokine,0.06853629541330074,1.0709394944371537
myokines,0.06853629541330074,1.0709394944371537
bother,0.06847043557885849,1.070868964861911
bump,0.06846507335475908,1.070863222637936
microparticulated,0.06844881020528004,1.0708458071708902
tendonitis,0.06840860085438945,1.0708027500217356
excellency,0.06840860085438945,1.0708027500217356
harder,0.06839092653385938,1.0707838244779557
possessed,0.06839092653385938,1.0707838244779557
sclerosis,0.06835637621555476,1.0707468291950877
ensure,0.06832206629098923,1.070710092582368
dd217,0.06831508313687013,1.070702615674881
dimolegin,0.06831508313687013,1.070702615674881
caf09b,0.0682724774028191,1.0706569985757717
hlm,0.06823767852365259,1.0706197415605043
hierarchical,0.06823767852365259,1.0706197415605043
texted,0.06823767852365259,1.0706197415605043
covariate,0.06823767852365259,1.0706197415605043
dilatrend,0.06821864367459626,1.0705993626692822
64mg,0.06821864367459626,1.0705993626692822
isi,0.0681499518844256,1.0705258238082918
rx,0.0681499518844256,1.0705258238082918
eif4e,0.0681499518844256,1.0705258238082918
klacid,0.0681467297027959,1.0705223743852055
ro4995819,0.06812938419394364,1.0705038057909255
ly110140,0.06811699134433229,1.0704905392804571
sarafem,0.06810740654285902,1.070480278890331
warner,0.06810740654285902,1.070480278890331
chilcott,0.06810740654285902,1.070480278890331
microcurie,0.06807370492247261,1.0704442025782592
trc105,0.0680437361641639,1.0704121231753616
multinational,0.06803003854035655,1.070397461173197
mcp,0.06800806895324632,1.0703739452412497
interruption,0.06800500203114758,1.0703706624927771
ym150,0.06795458887623969,1.0703167030909033
evaluator,0.06793802700169949,1.0702989767867392
bms641988,0.06792659784543174,1.0702867442423842
exuberant,0.06792538348415993,1.0702854445284016
dependently,0.06791552840014718,1.0702748968274023
stburg,0.06791552840014718,1.0702748968274023
pvl,0.06791552840014718,1.0702748968274023
alisertib,0.06788522612895977,1.0702424655586067
yuhan,0.06788117266087544,1.0702381273737225
yhd1119,0.06788117266087544,1.0702381273737225
lyrica,0.06788117266087544,1.0702381273737225
aucτ,0.06786119385778222,1.0702167455105054
compete,0.0678519782390568,1.0702068828464706
mpb,0.06784690161715419,1.0702014498245596
reasoning,0.06783590966903383,1.070189686290397
aramchol,0.0678151122186123,1.0701674293048997
trf,0.06781234939737532,1.0701644726276833
pta,0.06772870139527905,1.0700749592514933
eaxh,0.06771263263459833,1.0700577646112113
kinesiology,0.06771263263459833,1.0700577646112113
cannabinoid,0.06769575229393214,1.0700397018240657
polypropylene,0.06769540758763226,1.0700393329747029
rhythmic,0.06767692110826422,1.0700195518974926
cytoscan,0.06767692110826422,1.0700195518974926
lepromatous,0.06767692110826422,1.0700195518974926
arteriolar,0.06767692110826422,1.0700195518974926
ops,0.06767692110826422,1.0700195518974926
eroding,0.06767478455182438,1.0700172657427705
heterosexually,0.06767478455182438,1.0700172657427705
dissuade,0.06767478455182438,1.0700172657427705
reasoned,0.06767478455182438,1.0700172657427705
insertive,0.06767478455182438,1.0700172657427705
pl,0.067619018985252,1.0699575972874422
thiazolidinedione,0.06757722108185323,1.0699128762377796
tzd,0.06757722108185323,1.0699128762377796
paco2,0.06757491804195814,1.0699104121885787
helmeted,0.06757491804195814,1.0699104121885787
petco2,0.06757491804195814,1.0699104121885787
pin2,0.06757491804195814,1.0699104121885787
pio2,0.06757491804195814,1.0699104121885787
narcosis,0.06757491804195814,1.0699104121885787
fsw,0.06757491804195814,1.0699104121885787
immersed,0.06757491804195814,1.0699104121885787
bhsai,0.0675299582945985,1.0698623103680802
alerting,0.0675299582945985,1.0698623103680802
chemoattractant,0.06751642313755479,1.0698478297116936
anastomosis,0.0674826024801892,1.0698116473666703
apelins,0.06745400866346103,1.06978105780583
nct02033473,0.06745400866346103,1.06978105780583
overweighed,0.06745400866346103,1.06978105780583
recently,0.06743462329967856,1.0697603199118633
uroflowmetry,0.06734688846457519,1.0696664687836626
voidal,0.06734688846457519,1.0696664687836626
bsmmu,0.06734688846457519,1.0696664687836626
render,0.06734183344904283,1.069661061616715
lowland,0.06731784966786362,1.0696354074075212
nbr,0.06731784966786362,1.0696354074075212
hamb,0.06731784966786362,1.0696354074075212
hbr,0.06731784966786362,1.0696354074075212
microgravity,0.06731784966786362,1.0696354074075212
succeeding,0.06730790539359056,1.0696247707125448
nonoccupational,0.06730790539359056,1.0696247707125448
postexposure,0.06730790539359056,1.0696247707125448
transport,0.06725470207272771,1.0695678646364752
et1,0.06718198251489348,1.0694900889622259
leaner,0.06713912249424407,1.0694442515772313
metaiodobenzylguanidine,0.06713912249424407,1.0694442515772313
magnetoencephalography,0.06706905351471314,1.0693693193351015
meg,0.06706905351471314,1.0693693193351015
grittness,0.0670664617912464,1.0693665478291334
disrupts,0.0670664617912464,1.0693665478291334
metaplasia,0.0670664617912464,1.0693665478291334
aggravates,0.0670664617912464,1.0693665478291334
goblet,0.0670664617912464,1.0693665478291334
functioning7,0.0670664617912464,1.0693665478291334
ments,0.0670664617912464,1.0693665478291334
reportedly,0.0670664617912464,1.0693665478291334
vigilant,0.0670664617912464,1.0693665478291334
lacrimal,0.0670664617912464,1.0693665478291334
permitting,0.06705758098520065,1.0693570510344002
trl,0.0669896547092357,1.0692844160591861
lt,0.06697111432498805,1.0692645912990222
nishida,0.06697111432498805,1.0692645912990222
15,0.06691591276083489,1.0692055678501973
pave,0.06688366545865564,1.0691710894110804
ctrl,0.06687880732759466,1.0691658952504184
1beta,0.06687880732759466,1.0691658952504184
nitrox,0.06687880732759466,1.0691658952504184
dive,0.06687880732759466,1.0691658952504184
underwater,0.06687880732759466,1.0691658952504184
plasmatic,0.06687880732759466,1.0691658952504184
countering,0.06687880732759466,1.0691658952504184
ntrx,0.06687880732759466,1.0691658952504184
isoprostane,0.06687880732759466,1.0691658952504184
deoxyguanosine,0.06687880732759466,1.0691658952504184
bispsma,0.06685905021014564,1.069144771822923
sar,0.06685905021014564,1.069144771822923
r208,0.06685902291787794,1.069144742643538
dollar,0.06685478166124553,1.0691402081359234
nonapeptide,0.06681791665299103,1.0691007949998126
supraoptic,0.06681791665299103,1.0691007949998126
paraventricular,0.06681791665299103,1.0691007949998126
hica,0.06673541085109737,1.0690125916201112
ctv,0.06671541461801299,1.0689912156088797
d98,0.06671541461801299,1.0689912156088797
fused,0.06671541461801299,1.0689912156088797
barely,0.06668869715980583,1.0689626552622844
climber,0.06668869715980583,1.0689626552622844
existed,0.0666526956857586,1.0689241717237297
eperisone,0.06662315082817473,1.0688925909778348
bay77,0.06658810735797749,1.068855133928495
uncooperative,0.06657404387370616,1.0688401022068303
misunderstood,0.06657404387370616,1.0688401022068303
underdiagnosed,0.06657404387370616,1.0688401022068303
fearing,0.06657404387370616,1.0688401022068303
coeruleus,0.06657404387370616,1.0688401022068303
bulk,0.06655177383285378,1.0688162993591357
interindividual,0.06653105254121376,1.0687941523343454
40y,0.06648603928646132,1.0687460435136638
22y,0.06648603928646132,1.0687460435136638
hsi,0.06648603928646132,1.0687460435136638
3h45,0.06645872490017056,1.0687168517700636
proline,0.06645132061814936,1.0687089387183877
pinp,0.06645132061814936,1.0687089387183877
procollagen,0.06645132061814936,1.0687089387183877
hydroxyproline,0.06645132061814936,1.0687089387183877
equicaloric,0.0664488459082412,1.0687062939770604
devised,0.0664488459082412,1.0687062939770604
huger,0.0664488459082412,1.0687062939770604
spoonful,0.0664488459082412,1.0687062939770604
e6005,0.06644377344559398,1.0687008730180523
floating,0.06638519046788847,1.0686382671724708
dirt,0.06638519046788847,1.0686382671724708
taxi,0.06638519046788847,1.0686382671724708
vehicular,0.06638519046788847,1.0686382671724708
fume,0.06638519046788847,1.0686382671724708
insignificant,0.06635436455335952,1.068605325928309
bayer,0.06633435500333955,1.068583943830512
asco,0.06632032077187539,1.0685689471813389
e3805,0.06632032077187539,1.0685689471813389
providing,0.06626762241938068,1.0685126368420397
deterred,0.06620214242469127,1.068442672930897
accolade,0.06620214242469127,1.068442672930897
va106483,0.06619709864480124,1.06843728395482
3t,0.06617657552049323,1.0684153565086365
encoder,0.06611001459409321,1.0683442441594055
annalise,0.06611001459409321,1.0683442441594055
quizartinib,0.06607729097268916,1.0683092846388347
flt3,0.06607729097268916,1.0683092846388347
aml,0.06607729097268916,1.0683092846388347
lymphadenopathy,0.06607098525654069,1.068302548204966
deltoid,0.06605517987148936,1.068285663405276
onb,0.06601775393156692,1.0682456825583826
oronasal,0.06601775393156692,1.0682456825583826
inspitarotory,0.06601775393156692,1.0682456825583826
epithelialization,0.06601679769908686,1.0682446610676526
sofra,0.06601679769908686,1.0682446610676526
healed,0.06601679769908686,1.0682446610676526
tulle,0.06601679769908686,1.0682446610676526
esthetic,0.06601679769908686,1.0682446610676526
electrocuted,0.06601679769908686,1.0682446610676526
homogenized,0.06601679769908686,1.0682446610676526
rebreathing,0.06601679769908686,1.0682446610676526
cable,0.06601679769908686,1.0682446610676526
debridement,0.06601679769908686,1.0682446610676526
acknowledging,0.06601679769908686,1.0682446610676526
preferring,0.06588936602354534,1.0681085415337588
kiss1r,0.06586509746983149,1.0680826203987819
geometry,0.06582376127566049,1.068038470840688
guanosine,0.06582376127566049,1.068038470840688
pervades,0.06570058242008797,1.0679069191864998
fdc114615,0.06569170497176632,1.0678974389400926
ach04,0.06563771621666092,1.0678397860431021
bioelectrical,0.06561586708894741,1.0678164549301226
noon,0.06561586708894741,1.0678164549301226
seventh,0.06561586708894741,1.0678164549301226
confidentially,0.06561586708894741,1.0678164549301226
ew3153,0.06561586708894741,1.0678164549301226
panasonic,0.06561586708894741,1.0678164549301226
shenzhen,0.06561586708894741,1.0678164549301226
huami,0.06561586708894741,1.0678164549301226
auranofin,0.06560655693859985,1.067806513444662
purging,0.06560655693859985,1.067806513444662
viremia,0.06560655693859985,1.067806513444662
insightful,0.06560655693859985,1.067806513444662
nv,0.06558639471049214,1.0677849843032015
kanazi,0.06553595693384102,1.0677311289608349
dmt,0.06553595693384102,1.0677311289608349
mustafa,0.06553595693384102,1.0677311289608349
3μg,0.06553595693384102,1.0677311289608349
slovenian,0.06546754845983122,1.067658089601934
serbian,0.06546754845983122,1.067658089601934
altace,0.0654324476555809,1.0676206146020297
unprotected,0.06541175620602374,1.0675985242124784
advagraf,0.06532247283025866,1.0675032096673405
delineating,0.06531015869629526,1.0674900643707468
aldose,0.06530878967965417,1.067488602960085
sorbitol,0.06530878967965417,1.067488602960085
retinopathy,0.06530878967965417,1.067488602960085
transketolase,0.06530878967965417,1.067488602960085
benfotiamine,0.06530878967965417,1.067488602960085
prosthetist,0.06526911195440863,1.0674462482808682
amputated,0.06526911195440863,1.0674462482808682
sach,0.06526911195440863,1.0674462482808682
physiatrist,0.06526911195440863,1.0674462482808682
der,0.06526911195440863,1.0674462482808682
kinesiologist,0.06526411338016258,1.0674409125848778
kinesiologists,0.06526411338016258,1.0674409125848778
dietician,0.06526411338016258,1.0674409125848778
bssr,0.065253592050527,1.0674296817462519
α3,0.06523055182086934,1.0674050882045625
sensitisation,0.06523055182086934,1.0674050882045625
subproject,0.06523055182086934,1.0674050882045625
α1drugs,0.06523055182086934,1.0674050882045625
tpa023,0.06523055182086934,1.0674050882045625
gabaergic,0.06523055182086934,1.0674050882045625
ro5508887,0.06519185465331503,1.0673637834502097
correlational,0.0650909331693793,1.0672560689487296
delivers,0.06507896611004232,1.0672432971084456
hair,0.06506912484112737,1.0672327941318425
younger,0.06504914500146323,1.0672114712047465
resvida,0.06500034665810603,1.0671593943235829
oxidize,0.06500034665810603,1.0671593943235829
mimetic,0.06500034665810603,1.0671593943235829
d4010,0.06497520201571037,1.0671325613195881
g3031,0.06497520201571037,1.0671325613195881
neuroanatomy,0.06497120641998114,1.0671282974978018
relax,0.06495253663669033,1.0671083746297225
mcf,0.06495163349203782,1.0671074108769354
firmness,0.06495163349203782,1.0671074108769354
li60,0.06495163349203782,1.0671074108769354
ly30,0.06495163349203782,1.0671074108769354
lysis,0.06495163349203782,1.0671074108769354
thromboelastographic,0.06495163349203782,1.0671074108769354
srt2379,0.06495095667083639,1.06710668863626
incb054707,0.06493604882854705,1.067090780496618
reinfection,0.06489633674941486,1.0670484049445181
neuropathic,0.06489335640000987,1.0670452247721784
synthesised,0.06486194231207536,1.0670117050461558
riociguat,0.06481266177484465,1.0669591234317355
